Date,HangSeng,LQD,US10Y,BND,MA20,IEF,TLT,Imports_GDP_Pct,Nikkei225,Exports_GDP_Pct,Recession_Probability,Inflation_Annual_Pct,Volatility_20d,Fed_Funds_Rate,Yield_Curve_Spread,OECD_Unemp_rate_pct_USA,Meta,Unemployment_Rate,MSCIWorld,Google,Apple,Return,Direction
2010-04-08,-0.250681937250566,-0.5157595244602329,0.3623180732166335,-0.2371848671743774,0.5789086914111894,-0.3139363239350051,0.0336971359715756,0.6430775219375918,-0.9791661335126954,0.2841284815385802,-0.1369391796337156,-0.543581595298999,-1.096869131878771,-0.6723378247694957,1.8652981837789893,1.965501256510284,-0.0433967774601849,1.995856523902189,-0.0498056783123502,0.4026615900955944,-0.2342889367633533,-0.2342889367633533,1
2010-04-09,1.308575119480181,0.1261683409424595,-0.1031719605463595,0.6944033407183282,0.6179330792573151,0.2577366308993439,0.250341481403796,0.6430775219375918,0.2366772929984241,0.2841284815385802,-0.1369391796337156,-0.543581595298999,-1.088979717390121,-0.6723378247694957,1.8652981837789893,1.965501256510284,-0.0433967774601849,1.995856523902189,-0.0498056783123502,-0.1975668510297093,0.4165539526660988,0.4165539526660988,1
2010-04-12,-0.2804421004562423,0.6733452950178768,-0.4875293291831334,0.3503288194341064,0.8172337606038406,0.6573832284516099,0.5803145078156533,0.6430775219375918,0.3226246801696428,0.2841284815385802,-0.1369391796337156,-0.543581595298999,-1.2085697896153151,-0.6723378247694957,1.8652981837789893,1.965501256510284,-0.0433967774601849,1.995856523902189,-0.0498056783123502,0.693979141472766,0.0650886477622098,0.0650886477622098,1
2010-04-13,-0.1449034682220389,0.8613736036376303,-0.4127518442573126,0.7406684775996024,0.7871961948165217,0.4557586137805678,0.3494867800211322,0.6430775219375918,-0.7254696027281476,0.2841284815385802,-0.1369391796337156,-0.543581595298999,-1.203597470215218,-0.6723378247694957,1.8652981837789893,1.965501256510284,-0.0433967774601849,1.995856523902189,-0.0498056783123502,1.5389025568001458,-0.0284669979734809,-0.0284669979734809,1
2010-04-14,0.0559929629456312,-0.2532252676669839,0.4942392756246373,-0.3334615001298474,0.9958501060241997,-0.7103215643673483,-0.811680032994022,0.6430775219375918,0.2943255376480164,0.2841284815385802,-0.1369391796337156,-0.543581595298999,-1.1779443857262106,-0.6723378247694957,1.8652981837789893,1.965501256510284,-0.0433967774601849,1.995856523902189,-0.0498056783123502,0.1943828198100111,0.7792524542024962,0.7792524542024962,1
2010-04-15,0.1266527382573182,0.3853681584172809,-0.0927363342400143,0.544749535137142,1.1466661858298584,0.3992766612625583,0.1096221421182044,0.6430775219375918,0.4847701178068294,0.2841284815385802,-0.1369391796337156,-0.543581595298999,-1.1479734762507303,-0.6723378247694957,1.8652981837789893,1.965501256510284,-0.0433967774601849,1.995856523902189,-0.0498056783123502,0.641972485798243,0.7604062998202236,0.7604062998202236,0
2010-04-16,-1.1295712470954211,0.5504271487121474,-0.9034591319183756,0.7873540907754879,1.2106836327497326,1.508675170093104,0.8071638090413186,0.6430775219375918,-1.3357602425915085,0.2841284815385802,-0.1369391796337156,-0.543581595298999,-1.2098490955470151,-0.6723378247694957,1.8652981837789893,1.965501256510284,-0.0433967774601849,1.995856523902189,-0.0498056783123502,-3.0607443890976658,-0.4479697984581475,-0.4479697984581475,0
2010-04-19,-1.792733584524116,-0.6770581400379653,0.4181862376717691,-0.5276210689678562,1.0346836954104104,-0.6507102446499365,-0.294408959130242,0.6430775219375918,-1.523080587621449,0.2841284815385802,-0.1369391796337156,-0.543581595298999,-1.2081546139496526,-0.6723378247694957,1.8652981837789893,1.965501256510284,-0.0433967774601849,1.995856523902189,-0.0498056783123502,-0.0582179191316354,-0.1484394280781238,-0.1484394280781238,0
2010-04-20,0.8499431551481572,0.5031116304379875,-0.0360431714979363,0.3486197264487664,0.6696173599353749,0.0851856969905339,0.3865328542034283,0.6430775219375918,-0.102168737394587,0.2841284815385802,-0.1369391796337156,-0.543581595298999,-1.179180058086132,-0.6723378247694957,1.8652981837789893,1.965501256510284,-0.0433967774601849,1.995856523902189,-0.0498056783123502,0.5305968390155211,-0.6946582466559371,-0.6946582466559371,1
2010-04-21,-0.4524928474931591,0.8316444929452572,-0.7865219908287032,0.2509908242988384,1.4443993074030996,0.7938003318518171,0.9134771502016272,0.6430775219375918,1.440955512105379,0.2841284815385802,-0.1369391796337156,-0.543581595298999,-0.1254955217239254,-0.6723378247694957,1.8652981837789893,1.965501256510284,-0.0433967774601849,1.995856523902189,-0.0498056783123502,-0.1388405510255687,2.990062503700524,2.990062503700524,1
2010-04-22,-0.232731717354205,-0.6039941332200417,0.3866221775697199,-0.2843527875911046,2.0014822964843417,-0.6214163340238479,-0.3542102245731946,0.6430775219375918,-1.1217992182700889,0.2841284815385802,-0.1369391796337156,-0.543581595298999,-0.1079695152610265,-0.6723378247694957,1.8652981837789893,1.965501256510284,-0.0433967774601849,1.995856523902189,-0.0498056783123502,-0.9001297342924037,1.690650526175516,1.690650526175516,1
2010-04-23,-0.8423796519355882,-0.0876008129305579,0.5111292004196222,-0.3332054208557986,1.9680595693518657,-0.7365669122892594,-0.417739638463064,0.6430775219375918,-0.3084323357654952,0.2841284815385802,-0.1369391796337156,-0.543581595298999,-0.120003105343989,-0.6723378247694957,1.8652981837789893,1.965501256510284,-0.0433967774601849,1.995856523902189,-0.0498056783123502,-0.2979099383376358,0.962190297124179,0.962190297124179,0
2010-04-26,1.351706461433281,0.0772166150170193,-0.0359827120965887,-0.2358080284130402,1.8091185109705243,0.1422393402511027,0.1081609051415806,0.6430775219375918,1.9226994605949708,0.2841284815385802,-0.1369391796337156,-0.543581595298999,-0.0772525195918253,-0.6723378247694957,1.8652981837789893,1.965501256510284,-0.0433967774601849,1.995856523902189,-0.0498056783123502,-1.6423248682042075,-0.3728982635933366,-0.3728982635933366,0
2010-04-27,-1.2873044794559612,0.1244145478080139,-1.4523814511846993,1.3715948341572843,1.2136718534071456,2.3558305963098234,1.5757045420463502,0.6430775219375918,0.3186054903440898,0.2841284815385802,-0.1369391796337156,-0.543581595298999,0.1965001292721353,-0.6723378247694957,1.8652981837789893,1.965501256510284,-0.0433967774601849,1.995856523902189,-0.0498056783123502,-0.3673009302389357,-1.802012855662994,-1.802012855662994,0
2010-04-28,-1.2555447413684016,0.3830605303325334,0.9751826392302836,-0.2839250636005368,1.2405984774315022,-1.3216305449202992,-0.98215040572342,0.6430775219375918,-2.226132433539262,0.2841284815385802,-0.1369391796337156,-0.543581595298999,0.18910054914526,-0.6723378247694957,1.8652981837789893,1.965501256510284,-0.0433967774601849,1.995856523902189,-0.0498056783123502,-0.0363647515964496,-0.170105925743995,-0.170105925743995,1
2010-04-29,-0.7009944986339676,0.5934419723787825,-0.5369246728652618,0.1050647052482029,1.5592734748806705,0.3957843605928746,0.4567094417302846,0.6430775219375918,0.9950845584391548,0.2841284815385802,-0.1369391796337156,-0.543581595298999,0.2893088684644283,-0.6723378247694957,1.8652981837789893,1.965501256510284,-0.0433967774601849,1.995856523902189,-0.0498056783123502,0.2923696249916198,1.624263789347941,1.624263789347941,0
2010-04-30,1.3297485233959758,0.9905446339180204,-0.7789274154398783,1.075256929997653,1.016789435920021,1.5236309418600735,1.287068130444579,0.6430775219375918,-0.0389926115960939,0.2841284815385802,-0.1369391796337156,-0.543581595298999,0.5337760200797088,-0.6723378247694957,1.8652981837789893,1.965501256510284,-0.0433967774601849,1.995856523902189,-0.0498056783123502,-0.8209699155792081,-1.8285919994070576,-1.8285919994070576,1
2010-05-03,-1.2038125746170398,0.0344874426377838,0.4907449576746258,-0.2500636976498691,1.2985834817504944,-0.6949320243410494,-0.16518518714604,0.6430775219375918,-2.825730072790386,0.2841284815385802,-0.1369391796337156,-0.543581595298999,0.5745928388569573,-0.6723378247694957,1.8652981837789893,1.965501256510284,-0.0433967774601849,1.8549502145988424,-0.0498056783123502,0.5527054264653145,1.1996908094501244,1.1996908094501244,0
2010-05-04,-0.208906536396239,0.2640572131649507,-1.1038293136083968,1.076300229693565,0.8342133384163103,1.6922535864198127,2.018889386029115,0.6430775219375918,-0.0389926115960939,0.2841284815385802,-0.1369391796337156,-0.543581595298999,0.8010914328764651,-0.6723378247694957,1.8259131125643624,1.965501256510284,-0.0433967774601849,1.8549502145988424,-0.0498056783123502,-3.016428295808377,-1.87202810690814,-1.87202810690814,0
2010-05-05,-1.7870885738914313,-1.1165833165926766,-0.778991082412983,0.1527619846813264,0.6268567383061124,0.9521324132159632,0.6494799012104981,0.6430775219375918,-0.0389926115960939,0.2841284815385802,-0.1369391796337156,-0.543581595298999,0.8390046950845249,-0.6723378247694957,1.7944050555926612,1.965501256510284,-0.0433967774601849,1.8549502145988424,-0.0498056783123502,0.3822492144468853,-0.7173623537209376,-0.7173623537209376,0
2010-05-06,-0.8204803612835435,-3.080348654674248,-1.8939530669065647,1.4596651521928234,0.132445520149866,2.7628210140902554,2.7873971320629463,0.6430775219375918,-0.0389926115960939,0.2841284815385802,-0.1369391796337156,-0.543581595298999,1.1329622550022846,-0.6723378247694957,1.6920038704346316,1.965501256510284,-0.0433967774601849,1.8549502145988424,-0.0498056783123502,-1.4644363231633848,-2.4527027516432947,-2.4527027516432947,0
2010-05-07,-0.9080778578679116,0.7718950650172268,0.3878156978491134,-1.0056363039691365,-0.5649932204773943,-0.7184817046859251,-1.4319717128467282,0.6430775219375918,-2.6761724546459886,0.2841284815385802,-0.1369391796337156,-0.543581595298999,1.4271116836193278,-0.6723378247694957,1.707757898920482,1.965501256510284,-0.0433967774601849,1.8549502145988424,-0.0498056783123502,-0.7721126686866856,-2.712840527923911,-2.712840527923911,1
2010-05-10,2.13798172174555,1.5309564294531224,1.3963116352292122,-0.4764816866918969,0.4812734277011031,-1.965965557664785,-2.361356610961285,0.6430775219375918,1.3263234510522095,0.2841284815385802,-0.1369391796337156,-0.543581595298999,2.2673196332820598,-0.6723378247694957,1.7786510271068108,1.965501256510284,-0.0433967774601849,1.8549502145988424,-0.0498056783123502,2.9491934876212555,2.990062503700524,2.990062503700524,1
2010-05-11,-1.1727613872160094,0.2197222163583417,-0.0626186932986889,0.491129652309714,0.6125246882632652,0.278563052122368,-0.3074775556271144,0.6430775219375918,-1.006523149239273,0.2841284815385802,-0.1369391796337156,-0.543581595298999,2.2728889976156075,-0.6723378247694957,1.770774012863885,1.965501256510284,-0.0433967774601849,1.8549502145988424,-0.0498056783123502,-1.6201412876653971,0.5604549337281264,0.5604549337281264,1
2010-05-12,0.2645543449307903,-0.1349595169432019,0.3847098093789111,-1.1042583937101804,0.7281532902154166,-0.6686788745711291,-0.877927413629997,0.6430775219375918,-0.1786643848152831,0.2841284815385802,-0.1369391796337156,-0.543581595298999,2.3037099924067586,-0.6723378247694957,1.770774012863885,1.965501256510284,-0.0433967774601849,1.8549502145988424,-0.0498056783123502,-0.5190027121880121,1.298075811250308,1.298075811250308,0
2010-05-13,0.8663438727674865,0.6926817132780753,-0.049913882948585,0.6860183203545134,0.3451906693902031,0.6697392599947306,0.727685048251937,0.6430775219375918,1.8175729899802215,0.2841284815385802,-0.1369391796337156,-0.543581595298999,2.32916129585694,-0.6723378247694957,1.7628969986209595,1.965501256510284,-0.0433967774601849,1.8549502145988424,-0.0498056783123502,0.6528106482778377,-0.95793975994256,-0.95793975994256,0
2010-05-14,-1.160158325364141,-0.1111151273649233,-1.5167753215971858,1.264835014773524,0.1848145869039867,1.6150593309771797,1.948294497218679,0.6430775219375918,-1.306670021430645,0.2841284815385802,-0.1369391796337156,-0.543581595298999,2.370633309595666,-0.6723378247694957,1.6762498419487806,1.965501256510284,-0.0433967774601849,1.8549502145988424,-0.0498056783123502,-0.4779531525710425,-1.1675742570512802,-1.1675742570512802,1
2010-05-17,-1.819314365234297,0.3839662178823491,0.3699301273234774,0.0071656075094677,0.2255198050534111,-0.5817657564181905,-0.4348031434147643,0.6430775219375918,-1.8852831416072875,0.2841284815385802,-0.1369391796337156,-0.543581595298999,2.3693558597488136,-0.6723378247694957,1.6998808846775568,1.965501256510284,-0.0433967774601849,1.8549502145988424,-0.0498056783123502,0.0039786420324608,0.0342041183549888,0.0342041183549888,0
2010-05-18,0.9733478918433196,0.7602534968269212,-1.2276463818575334,1.405156793265769,0.2635690524002825,1.830076850551164,1.718314096639075,0.6430775219375918,0.0182671557585736,0.2841284815385802,-0.1369391796337156,-0.543581595298999,2.3618374958453763,-0.6723378247694957,1.6211107422483035,1.965501256510284,-0.0433967774601849,1.8549502145988424,-0.0498056783123502,-1.279019899439948,-0.5239319911416295,-0.5239319911416295,0
2010-05-19,-1.5648493308704057,0.1001851362561445,-0.2341816394983798,0.0551133495390732,-0.7958932143033014,0.1918686424985831,0.3598185071876393,0.6430775219375918,-0.5030903026023764,0.2841284815385802,-0.1369391796337156,-0.543581595298999,1.9106107387801283,-0.6723378247694957,1.6053567137624525,1.965501256510284,-0.0433967774601849,1.8549502145988424,-0.0498056783123502,-0.5654670710527455,-1.064483090228599,-1.064483090228599,0
2010-05-20,-0.1557677689094821,-0.6033180326462597,-1.255431741413245,0.630945162343834,-1.7830081052356508,2.447658586200246,2.368064947027628,0.6430775219375918,-1.3480162476826347,0.2841284815385802,-0.1369391796337156,-0.543581595298999,1.9866596413886064,-0.6723378247694957,1.5187095570902738,1.965501256510284,-0.0433967774601849,1.8549502145988424,-0.0498056783123502,-2.6018019715592886,-2.738515379655299,-2.738515379655299,1
2010-05-21,0.5152412059664515,-0.4635940406598204,-0.8743558481659579,0.4864650625133209,-1.743610307131487,0.1079456729869258,0.097629246419155,0.6430775219375918,-2.126376499167324,0.2841284815385802,-0.1369391796337156,-0.543581595298999,2.0049060365894635,-0.6723378247694957,1.479324485875647,1.965501256510284,-0.0433967774601849,1.8549502145988424,-0.0498056783123502,-0.4567959405841306,1.1389674744626015,1.1389674744626015,1
2010-05-24,-0.0125218595006872,0.6188593199566275,0.3577010464724801,-0.0893273599077861,-1.4186369757990358,-0.0282604001587759,-0.4082556865615871,0.6430775219375918,-0.2665798731950219,0.2841284815385802,-0.1369391796337156,-0.543581595298999,2.0779856169816826,-0.6723378247694957,1.502955528604423,1.965501256510284,-0.0433967774601849,1.8549502145988424,-0.0498056783123502,0.6503549304140718,1.085250947470111,1.085250947470111,0
2010-05-25,-2.745573203155851,-1.2381162339060656,-0.9523016928584688,0.0546315887796624,-1.1187415363239477,0.8433060235407127,0.53634369776132,0.6430775219375918,-2.6449658626256487,0.2841284815385802,-0.1369391796337156,-0.543581595298999,1.9971920530776128,-0.6723378247694957,1.463570457389796,1.965501256510284,-0.0433967774601849,1.8549502145988424,-0.0498056783123502,-0.0645457683141954,-0.4563876725774999,-0.4563876725774999,0
2010-05-26,0.9275034222002572,0.124797714488883,0.8216939498200436,-0.5197935579021402,-1.158573332549326,-0.5440497522230404,-0.3387044424273014,0.6430775219375918,0.5262803265414595,0.2841284815385802,-0.1369391796337156,-0.543581595298999,1.9972802891332495,-0.6723378247694957,1.4872015001185723,1.965501256510284,-0.0433967774601849,1.8549502145988424,-0.0498056783123502,-0.2699923563765073,-0.3488304444703203,-0.3488304444703203,1
2010-05-27,1.0228171918023103,-1.337663893828157,1.6252323157744812,-1.5265649377990986,-1.0055304770533784,-2.448430353454583,-2.5845992090947543,0.6430775219375918,1.008225784814387,0.2841284815385802,-0.1369391796337156,-0.543581595298999,2.104361750211458,-0.6723378247694957,1.589602685276602,1.965501256510284,-0.0433967774601849,1.8549502145988424,-0.0498056783123502,1.994079379004452,2.310964196686998,2.310964196686998,1
2010-05-28,1.4475288400691428,-0.372305005115738,-0.4999170044090737,0.7284518192496775,-0.4175284467376469,1.1247177975534448,0.5009773764988963,0.6430775219375918,1.050311126869239,0.2841284815385802,-0.1369391796337156,-0.543581595298999,2.038935001345643,-0.6723378247694957,1.573848656790751,1.965501256510284,-0.0433967774601849,1.8549502145988424,-0.0498056783123502,-0.6915288732360135,0.8097620251927413,0.8097620251927413,1
2010-05-31,-0.0190338946675015,-0.2477574037554694,-0.079509223314322,0.2674245578604554,-0.484238581354942,0.3006387211636754,0.777948529452878,0.6430775219375918,0.0109166873597551,0.2841284815385802,-0.1369391796337156,-0.543581595298999,2.014524252790074,-0.6723378247694957,1.573848656790751,1.8258627822264784,-0.0433967774601849,1.8549502145988424,-0.0498056783123502,-0.4880420725272298,0.9003636930885337,0.9003636930885337,0
2010-06-01,-1.1606929038202274,-0.0404287600508859,-0.0129657965265668,-0.0411257113717195,-0.0814478661802142,-0.0282604001587759,-0.0173526744759671,0.6430775219375918,-0.5349404077824285,0.2841284815385802,-0.1330529970722948,-0.543581595298999,1.8961101241572336,-0.6833566609580712,1.5580946283049004,1.8258627822264784,-0.0433967774601849,1.7610126750632789,-0.0498056783123502,-0.0523052665542564,-0.0647137616121655,-0.0647137616121655,1
2010-06-02,-0.1216477996578524,0.8422825442341976,0.4935212832933114,-0.3782418470025133,0.2313202132841217,-1.478729062096625,-1.0921931572073338,0.6430775219375918,-0.9915184291431866,0.2841284815385802,-0.1330529970722948,-0.543581595298999,1.8924766093947885,-0.6833566609580712,1.6053567137624525,1.8258627822264784,-0.0433967774601849,1.7610126750632789,-0.0498056783123502,1.4279064900884864,0.6860221223122192,0.6860221223122192,0
2010-06-03,1.355724186094725,-0.8486195697634547,0.5799815045745614,-0.4746605848072553,0.7195361763812436,-0.3862529962593309,-0.8430279357690114,0.6430775219375918,2.6179443925714243,0.2841284815385802,-0.1330529970722948,-0.543581595298999,1.6504339306004228,-0.6833566609580712,1.652618799220005,1.8258627822264784,-0.0433967774601849,1.7610126750632789,-0.0498056783123502,1.5567181625867834,-0.2620869294164882,-0.2620869294164882,0
2010-06-04,-0.0409153639699555,1.48588623621456,-2.405182019763945,1.0197275058332242,0.9290935598607444,2.825481334297175,2.7873971320629463,0.6430775219375918,-0.1506981531977912,0.2841284815385802,-0.1330529970722948,-0.543581595298999,1.4692035552680724,-0.6833566609580712,1.502955528604423,1.8258627822264784,-0.0433967774601849,1.7610126750632789,-0.0498056783123502,-0.9355705615130614,-1.7725604989742332,-1.7725604989742332,0
2010-06-07,-1.7315989555093327,1.0027168044619097,-0.1642136957080996,1.1608898605798317,-0.4204334468761631,1.0051381117102958,0.8505995913481947,0.6430775219375918,-3.062029468149512,0.2841284815385802,-0.1330529970722948,-0.543581595298999,0.5366332230214641,-0.6833566609580712,1.4950785143614975,1.8258627822264784,-0.0433967774601849,1.7610126750632789,-0.0498056783123502,-1.770315754471777,-1.2956348638123651,-1.2956348638123651,0
2010-06-08,0.4647996311074426,-0.0404287600508859,-0.2337248681707576,-0.1847179514228132,-0.6495056810207516,-0.8136801151885678,-0.5800997091860205,0.6430775219375918,0.1143778918128214,0.2841284815385802,-0.1330529970722948,-0.543581595298999,0.5186624330839703,-0.6833566609580712,1.502955528604423,1.8258627822264784,-0.0433967774601849,1.7610126750632789,-0.0498056783123502,-0.1512415006233139,-0.4673878622481919,-0.4673878622481919,0
2010-06-09,0.5681803226469371,0.0539806879014094,0.2505098073345627,-0.0411257113717195,-1.297118832086482,-0.001107060159124,-0.1442738730039251,0.6430775219375918,-0.921538548811086,0.2841284815385802,-0.1330529970722948,-0.543581595298999,0.4997234462474075,-0.6833566609580712,1.5344635855761244,1.8258627822264784,-0.0433967774601849,1.7610126750632789,-0.0498056783123502,-1.493021551363335,-1.6077521883240389,-1.6077521883240389,1
2010-06-10,0.0368868287452663,-1.078744547857001,1.8065780263011928,-1.62357036623291,-0.6776173578788509,-2.391158500298741,-2.039229143264002,0.6430775219375918,0.8953003011549154,0.2841284815385802,-0.1330529970722948,-0.543581595298999,0.6886735564061854,-0.6833566609580712,1.636864770734154,1.8258627822264784,-0.0433967774601849,1.7610126750632789,-0.0498056783123502,1.726474474225982,1.821751675550553,1.821751675550553,1
